timestamp,transaction_id,sender,amountUSD,amount0In,amount1In,amount0Out,amount1Out,trade_direction,estimated_eth_price,pool_address,data_source
2024-01-03 00:39:24,0xsynth000015,0x01c357cf202b24abb3c38632525acaccb85b3e4c,8202.120218485337,0.0,2.9375395522807053,8202.120218485337,0.0,sell_eth_for_usdc,2792.173542690587,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-03 01:39:35,0xsynth000016,0x8281b98e784aa17be57a4f9154bfcb4c017cfdc2,2006.3718601777625,0.0,0.7358382901367653,2006.3718601777625,0.0,sell_eth_for_usdc,2726.6478070947514,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-03 06:03:35,0xsynth000017,0xb102b375a1e8d1ceb4b3c6749dd417d1f9b5753c,520.4021938469332,520.4021938469332,0.0,0.0,0.17669326883609515,buy_eth_with_usdc,2945.229307686138,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-03 07:51:02,0xsynth000018,0x5cb2c174e02973fd69bdd16445c8d5bced768316,324.89391204239587,0.0,0.12187546341919932,324.89391204239587,0.0,sell_eth_for_usdc,2665.786064951402,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-03 11:56:15,0xsynth000019,0x81b2207f5bfc7a84dbd24442ad9d38c9817767df,3534.0118598803556,0.0,1.1681843781339436,3534.0118598803556,0.0,sell_eth_for_usdc,3025.2175307510806,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-03 19:34:41,0xsynth000020,0x2c265854960b6f2d8e58ce46cfd3ef6c0674145b,469.9033961408027,0.0,0.1502746559823667,469.9033961408027,0.0,sell_eth_for_usdc,3126.9637123371053,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-04 02:51:32,0xsynth000021,0xe986947185c8f12b70e9eee66c0f8739a41cf8eb,200.0176126539141,0.0,0.059371218172592444,200.0176126539141,0.0,sell_eth_for_usdc,3368.932267356581,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-04 08:30:36,0xsynth000022,0xc4ab567ed7adc18633a73ce542cd9a1898092754,354.55623891624253,354.55623891624253,0.0,0.0,0.1283067158268587,buy_eth_with_usdc,2763.349031508938,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-04 13:13:10,0xsynth000023,0x7c4cbcf0c96b9478ad6dce60e31113d0e3142eb7,1919.8893623147233,1919.8893623147233,0.0,0.0,0.6205776278861092,buy_eth_with_usdc,3093.7134631399713,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,synthetic_demo
2024-01-05 20:51:30,0xsynth000024,0xfffbced31cbe5fcad1b62e2421981da1ce7e8628,1594.717229119534,1594.717229119534,0.0,0.0,0.5635962513239045,buy_eth_with_usdc,2829.538389181077,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-06 00:48:00,0xsynth000025,0x23a4e8bee3ca8a927b0a88913c76046ef3efe08d,3734.248805443458,3734.248805443458,0.0,0.0,1.3001718391448467,buy_eth_with_usdc,2872.1194329970726,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,synthetic_demo
2024-01-06 02:39:30,0xsynth000026,0x0db7bc4ef4a352842a09b5e1c2f087b1ebfa7bd8,350.6331139246115,0.0,0.11483460403315497,350.6331139246115,0.0,sell_eth_for_usdc,3053.3750421029617,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,synthetic_demo
2024-01-06 08:38:21,0xsynth000027,0x7be89d8e6340d02cd7d131d48f04de8e0873ba94,995.2232585598495,995.2232585598495,0.0,0.0,0.32934104304150263,buy_eth_with_usdc,3021.8622294046545,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,synthetic_demo
2024-01-06 09:32:25,0xsynth000028,0x9fb74ba617a570e0b67c24fb0647c786a0c27270,2461.9676745974084,0.0,0.7475207122590221,2461.9676745974084,0.0,sell_eth_for_usdc,3293.5109813309314,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,synthetic_demo
2024-01-06 09:49:55,0xsynth000029,0xce2e4f1a3911b70fffd64ea70a64369e1be00abf,1257.2113085469712,0.0,0.3549478723806814,1257.2113085469712,0.0,sell_eth_for_usdc,3541.9604014378,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-06 21:24:32,0xsynth000030,0xed4d89094b5da6854b6c0ad4e1364b5126a1b549,1935.6835409936493,0.0,0.6217368133967973,1935.6835409936493,0.0,sell_eth_for_usdc,3113.3487663666474,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-06 21:27:14,0xsynth000031,0xd64c54d61da455e49697640c491c4414cf3020ba,347.9573473181386,0.0,0.1525626638829765,347.9573473181386,0.0,sell_eth_for_usdc,2280.7503386611024,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-06 23:12:42,0xsynth000032,0x4953e1f5e7e7651e6abdfd4f597fd72bfbd6006e,4057.3912633813584,0.0,1.3964644978459428,4057.3912633813584,0.0,sell_eth_for_usdc,2905.4739806417674,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,synthetic_demo
2024-01-06 23:34:23,0xsynth000033,0xfd719b35b16f2c2a1a750b06f74fbfa43d5d52f8,106.82895580732651,106.82895580732651,0.0,0.0,0.03267612683887378,buy_eth_with_usdc,3269.3273696145466,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,synthetic_demo
2024-01-07 00:12:37,0xsynth000034,0x550d752d81ea792cb4595323030be09df54dae3c,1223.0303374021837,0.0,0.40018155666558203,1223.0303374021837,0.0,sell_eth_for_usdc,3056.1886649469657,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-07 08:05:25,0xsynth000035,0x38d9b50229fbb3f5e6935a0d76eaaf821024da1b,4651.499442195104,0.0,1.3540914509985205,4651.499442195104,0.0,sell_eth_for_usdc,3435.1442354687656,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-07 08:43:51,0xsynth000036,0x334d2206a9d01c3c34a1301099c3369aa8849005,499.2712220975007,499.2712220975007,0.0,0.0,0.1466003958940721,buy_eth_with_usdc,3405.6608036601433,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-07 09:13:56,0xsynth000037,0xe187d27b093256368a1a242a7b977bb8344768ee,2071.649217093842,2071.649217093842,0.0,0.0,0.6878364273581073,buy_eth_with_usdc,3011.8341144722217,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-07 11:38:55,0xsynth000038,0x05275b1564233590a39c39f0836bd29b2d77ab09,1671.5621300784794,1671.5621300784794,0.0,0.0,0.7082226236459526,buy_eth_with_usdc,2360.221312153549,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-07 15:03:14,0xsynth000039,0x300b92e861ec8912ac9d125886b235a41c52fd71,789.0101381885818,789.0101381885818,0.0,0.0,0.29178268671155017,buy_eth_with_usdc,2704.1019708224826,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-07 17:51:25,0xsynth000040,0xb08d4355176f04fb531cd3061c1841a880a23d69,835.3296155576389,0.0,0.28143591029643916,835.3296155576389,0.0,sell_eth_for_usdc,2968.0988992406055,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,synthetic_demo
2024-01-07 20:47:58,0xsynth000041,0x24329c4a7af30a672516e75547093e3223a0daca,36.20056354113355,36.20056354113355,0.0,0.0,0.00994387422004767,buy_eth_with_usdc,3640.4888819038188,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-08 08:47:47,0xsynth000042,0xab00fac1aebb58f32bf7fa9d8ba481266551953b,2357.4633488142326,0.0,0.8258579391614917,2357.4633488142326,0.0,sell_eth_for_usdc,2854.562797092932,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,synthetic_demo
2024-01-08 17:19:10,0xsynth000043,0xa98c35f6ca573be062d5180554fc409b4162ce32,583.9583475731752,583.9583475731752,0.0,0.0,0.20891728626766856,buy_eth_with_usdc,2795.165292473679,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-08 22:05:26,0xsynth000044,0x3359995b0dd81483af2e6572493ec33975294545,53.104846932680786,0.0,0.017448501150401547,53.104846932680786,0.0,sell_eth_for_usdc,3043.5191237878144,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-09 00:38:30,0xsynth000045,0x5035f6aca928bb6d010a88692ce4e3f6d8b1c7fe,5828.6538753965415,5828.6538753965415,0.0,0.0,2.4120437042821847,buy_eth_with_usdc,2416.4793801408864,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-09 03:49:36,0xsynth000046,0xa706877c5a372c8c11bceb6b93978647f31aefb5,375.39506741227996,375.39506741227996,0.0,0.0,0.11893200282391152,buy_eth_with_usdc,3156.3839715041445,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-09 04:08:25,0xsynth000047,0x2cc3d007f1be76991552a1b05b4dda80fee6e44d,1919.8190518388083,1919.8190518388083,0.0,0.0,0.601990646751673,buy_eth_with_usdc,3189.117741609617,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-09 13:29:07,0xsynth000048,0x89d98d9d6e88d23f192aa445c660fdf1b8915aaf,1153.8404464357075,1153.8404464357075,0.0,0.0,0.42934464901797625,buy_eth_with_usdc,2687.445736367841,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-10 01:15:21,0xsynth000049,0x01c357cf202b24abb3c38632525acaccb85b3e4c,4019.4080818775074,4019.4080818775074,0.0,0.0,1.2178398535351178,buy_eth_with_usdc,3300.4405876602423,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-10 02:46:38,0xsynth000050,0x89d98d9d6e88d23f192aa445c660fdf1b8915aaf,7181.502856581146,7181.502856581146,0.0,0.0,2.506166853140347,buy_eth_with_usdc,2865.5326151099553,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,synthetic_demo
2024-01-10 07:44:54,0xsynth000051,0x4953e1f5e7e7651e6abdfd4f597fd72bfbd6006e,1280.693739351944,0.0,0.3545052461836297,1280.693739351944,0.0,sell_eth_for_usdc,3612.6228120431233,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-10 08:59:31,0xsynth000052,0xdd5cb7802a6567521b6bbba02ba3cd04921e27f5,951.1199130137222,0.0,0.31594125468323164,951.1199130137222,0.0,sell_eth_for_usdc,3010.432790638032,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-10 12:08:48,0xsynth000053,0x6bc8c2926d3c7c646f2b151254f78a2b922cc5ee,1080.0379073342212,0.0,0.3496502458727417,1080.0379073342212,0.0,sell_eth_for_usdc,3088.909331776391,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,synthetic_demo
2024-01-10 14:52:48,0xsynth000054,0xf15b4c98b41f4eb3eaf65d1baac46a6fe4be83a2,4291.86783241721,0.0,1.539990743645547,4291.86783241721,0.0,sell_eth_for_usdc,2786.9439151674865,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-10 17:04:12,0xsynth000055,0x656007cc1b9a8650015d51094415f8191ff2c65b,253.9026584413662,253.9026584413662,0.0,0.0,0.07487429565236658,buy_eth_with_usdc,3391.0523795804284,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,synthetic_demo
2024-01-10 18:23:36,0xsynth000056,0x509b0277a35e76a6c38b95dba244d47f8c8c5583,147.1212970743698,147.1212970743698,0.0,0.0,0.04826936132773513,buy_eth_with_usdc,3047.9230101152234,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-11 07:52:51,0xsynth000057,0x24329c4a7af30a672516e75547093e3223a0daca,408.0908669220362,408.0908669220362,0.0,0.0,0.16319346087200925,buy_eth_with_usdc,2500.6569794000334,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,synthetic_demo
2024-01-11 14:32:00,0xsynth000058,0xa6ae00f9c4476755154cf2578022a70421e726ba,1629.2779663893282,0.0,0.46451516890591865,1629.2779663893282,0.0,sell_eth_for_usdc,3507.480649613224,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-11 17:58:01,0xsynth000059,0xf0fd58e252dc0dcfb49dca365964ee3f66573943,875.2585335167786,875.2585335167786,0.0,0.0,0.30160620501064156,buy_eth_with_usdc,2901.9911360440906,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-12 11:25:48,0xsynth000060,0x1f2975f7f6dcc48351e1196c1eebec1e86a22649,4287.417047830271,0.0,1.3663693189159818,4287.417047830271,0.0,sell_eth_for_usdc,3137.8171248983563,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-12 17:41:47,0xsynth000061,0x0db7bc4ef4a352842a09b5e1c2f087b1ebfa7bd8,288.06166676787103,288.06166676787103,0.0,0.0,0.09304648586317395,buy_eth_with_usdc,3095.889802775243,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-12 17:42:41,0xsynth000062,0xb14060380355bec7060fcd62a72dfdc0ccdf7210,954.7866911809533,0.0,0.36543175438322567,954.7866911809533,0.0,sell_eth_for_usdc,2612.7633401548223,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-12 20:04:06,0xsynth000063,0xbad6f0ec644dc13b59ea6fa482038319dd42cbc8,1612.915121993474,1612.915121993474,0.0,0.0,0.5508965350739918,buy_eth_with_usdc,2927.8004476409365,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,synthetic_demo
2024-01-12 20:48:13,0xsynth000064,0x1d550d0daf92d99eb23189bad66e5e25edb77ac8,656.9567046353734,0.0,0.21894759488804738,656.9567046353734,0.0,sell_eth_for_usdc,3000.5203070227353,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-13 05:44:18,0xsynth000065,0x14067cf54e5e10669a9d11097e70ba78d3002efd,420.37793759890604,420.37793759890604,0.0,0.0,0.15383058633622526,buy_eth_with_usdc,2732.7331164173825,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-13 06:47:13,0xsynth000066,0xb970c7859e45fc5831aa8f1f981b78b989f81f36,27032.121361545447,0.0,10.31410972038059,27032.121361545447,0.0,sell_eth_for_usdc,2620.8875118062992,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,synthetic_demo
2024-01-13 07:46:37,0xsynth000067,0x699fa4d6e131dccb61fcda0807e1bf7c2f52d698,1155.2483518966492,0.0,0.47946583575360713,1155.2483518966492,0.0,sell_eth_for_usdc,2409.4487359685836,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,synthetic_demo
2024-01-13 16:53:20,0xsynth000068,0x1d31f9818c503ed0df5dc322858c4174138e3cbb,15086.132093758766,15086.132093758766,0.0,0.0,5.556560591096192,buy_eth_with_usdc,2715.0126137259654,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,synthetic_demo
2024-01-13 18:54:40,0xsynth000069,0x18914887008ca79862214bb2d51b24baa0c09860,787.6358587174191,787.6358587174191,0.0,0.0,0.2835950742943541,buy_eth_with_usdc,2777.325595930139,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,synthetic_demo
2024-01-13 19:02:21,0xsynth000070,0x509b0277a35e76a6c38b95dba244d47f8c8c5583,4240.035347484591,0.0,1.277871827302418,4240.035347484591,0.0,sell_eth_for_usdc,3318.0443115607977,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,synthetic_demo
2024-01-13 22:42:47,0xsynth000071,0xbad6f0ec644dc13b59ea6fa482038319dd42cbc8,1153.5369241598612,0.0,0.3235796065906695,1153.5369241598612,0.0,sell_eth_for_usdc,3564.92467592092,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-14 00:05:34,0xsynth000072,0x5e57b4d2b2c51f5fc5767d85df292fab0aece4d3,1025.2179004827747,0.0,0.3356143045151398,1025.2179004827747,0.0,sell_eth_for_usdc,3054.750309179764,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,synthetic_demo
2024-01-14 00:41:17,0xsynth000073,0x02b17587924647b404352efa41a5ceb545a6b407,2795.943547692853,0.0,0.8247260429510126,2795.943547692853,0.0,sell_eth_for_usdc,3390.1482456992417,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-14 01:26:29,0xsynth000074,0x1d550d0daf92d99eb23189bad66e5e25edb77ac8,1666.5113228642645,0.0,0.5114280459264131,1666.5113228642645,0.0,sell_eth_for_usdc,3258.545040965647,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,synthetic_demo
2024-01-14 03:50:43,0xsynth000075,0x9680659db80c383928c1e3e51e770b2984539f1a,1590.3619634456759,0.0,0.4698343192922718,1590.3619634456759,0.0,sell_eth_for_usdc,3384.9420915894243,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,synthetic_demo
2024-01-14 18:43:42,0xsynth000076,0x7fe8223490ee687ee4dd3b646b00f9dc2da116b9,255.90687516951465,0.0,0.08883395457107866,255.90687516951465,0.0,sell_eth_for_usdc,2880.7326703524836,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-14 20:14:09,0xsynth000077,0x0bae9a3a1301c751be5986846afed6bfb26089c5,256.70597459710694,256.70597459710694,0.0,0.0,0.08830895305786868,buy_eth_with_usdc,2906.907688384529,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-15 02:44:42,0xsynth000078,0x06b0d4e9c7343bbd3b7102f83941f31e13569229,3555.4953316413985,0.0,0.9941686488009976,3555.4953316413985,0.0,sell_eth_for_usdc,3576.3502861707125,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,synthetic_demo
2024-01-15 13:44:42,0xsynth000079,0x43479ed3a3e262b2a944d5f7f95effb0e7f7881e,12202.51236011408,0.0,4.0028325536482114,12202.51236011408,0.0,sell_eth_for_usdc,3048.469351782557,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-15 19:06:26,0xsynth000080,0x0c47ead1362cfb47b923de8dd60db3385f8be554,9093.550520484887,9093.550520484887,0.0,0.0,3.0758062569079088,buy_eth_with_usdc,2956.4770212889102,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,synthetic_demo
2024-01-15 19:45:52,0xsynth000081,0x1303a59306d18c27c72313aaafd81bbcf2eaae34,22.86123121984913,22.86123121984913,0.0,0.0,0.007248180788886754,buy_eth_with_usdc,3154.0647075057823,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-15 22:15:41,0xsynth000082,0x89d98d9d6e88d23f192aa445c660fdf1b8915aaf,633.8048468552677,0.0,0.21451386026378716,633.8048468552677,0.0,sell_eth_for_usdc,2954.6102339302433,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-16 01:59:20,0xsynth000083,0x316525ae5b439be0951c2d79dd52f63d8e421a12,128.60094307615105,0.0,0.04193647969926148,128.60094307615105,0.0,sell_eth_for_usdc,3066.56505263163,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-16 02:24:03,0xsynth000084,0x6906400d0a8ac2ec4af9bf85b8770c85f82b2586,1085.1055276795064,1085.1055276795064,0.0,0.0,0.3696723321337981,buy_eth_with_usdc,2935.3171264295934,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-16 12:38:03,0xsynth000085,0xaeeada005f471f37b50e30c14d77a2ac39ad5afa,340.900463498789,0.0,0.11733053464818506,340.900463498789,0.0,sell_eth_for_usdc,2905.470980090367,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-16 15:06:37,0xsynth000086,0x01c357cf202b24abb3c38632525acaccb85b3e4c,2963.3887480042035,0.0,1.0745254985998056,2963.3887480042035,0.0,sell_eth_for_usdc,2757.858005106199,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-16 18:20:27,0xsynth000087,0x5cb2c174e02973fd69bdd16445c8d5bced768316,580.0472877263547,0.0,0.19770883440260398,580.0472877263547,0.0,sell_eth_for_usdc,2933.846074602699,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,synthetic_demo
2024-01-16 20:44:55,0xsynth000088,0xa98c35f6ca573be062d5180554fc409b4162ce32,211.4413217678745,0.0,0.08269367568632936,211.4413217678745,0.0,sell_eth_for_usdc,2556.9225217404296,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,synthetic_demo
2024-01-16 21:32:11,0xsynth000089,0xfd719b35b16f2c2a1a750b06f74fbfa43d5d52f8,4559.753039349619,4559.753039349619,0.0,0.0,1.4838592005240845,buy_eth_with_usdc,3072.9014166163197,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-17 05:30:50,0xsynth000090,0x7c4cbcf0c96b9478ad6dce60e31113d0e3142eb7,114.39873506898203,0.0,0.03814915936795415,114.39873506898203,0.0,sell_eth_for_usdc,2998.722303828237,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-17 11:05:30,0xsynth000091,0x08db2a06ce944d0ee86785b45a132c68459dbb1f,884.768823547359,884.768823547359,0.0,0.0,0.27340511549699503,buy_eth_with_usdc,3236.1092510614835,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-17 13:54:26,0xsynth000092,0x5cb2c174e02973fd69bdd16445c8d5bced768316,5783.0412127311465,5783.0412127311465,0.0,0.0,1.8503188319197263,buy_eth_with_usdc,3125.4295816311705,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
2024-01-17 14:56:15,0xsynth000093,0x5a273799f296acb8372f62bee6da99aa51a2f5d3,72.51573691193082,72.51573691193082,0.0,0.0,0.023058061823715035,buy_eth_with_usdc,3144.919007778397,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,the_graph_uniswap_v2
